filename,width,height,class,xmin,ymin,xmax,ymax
14069839199_1e3fb92b92_n.jpg,240,159,Tulip,2,1,240,159
14069841138_e2b403f44f_n.jpg,240,159,Tulip,1,1,240,157
14069841698_a5dff9cfd2_n.jpg,240,159,Tulip,1,1,240,123
14069841878_f3ac9d788d_n.jpg,240,159,Tulip,1,11,240,159
14069841968_fdc9c1d3a4_n.jpg,240,159,Tulip,1,1,240,159
14069842098_7a7bd956bf_n.jpg,240,159,Tulip,115,43,173,116
14069842098_7a7bd956bf_n.jpg,240,159,Tulip,1,9,45,72
14069842098_7a7bd956bf_n.jpg,240,159,Tulip,2,101,71,158
14069842098_7a7bd956bf_n.jpg,240,159,Tulip,51,29,121,127
14069842098_7a7bd956bf_n.jpg,240,159,Tulip,160,80,232,159
14069842098_7a7bd956bf_n.jpg,240,159,Tulip,204,3,237,64
14069874050_62d15f80a5_n.jpg,240,159,Tulip,2,43,240,157
14069874230_b7c742112a_n.jpg,240,159,Tulip,33,58,116,140
14069874230_b7c742112a_n.jpg,240,159,Tulip,109,27,227,76
14069874230_b7c742112a_n.jpg,240,159,Tulip,3,105,45,156
14069913627_6e87392642_n.jpg,240,159,Tulip,2,1,240,119
14069914457_6805909b1c_n.jpg,240,159,Tulip,5,1,237,159
14069914547_1fa90bec99_n.jpg,240,159,Tulip,21,46,159,108
14069914647_0296f003c0_n.jpg,240,159,Tulip,1,1,240,159
14069914777_b10856aaf7_n.jpg,240,159,Tulip,1,52,240,154
14069914777_b10856aaf7_n.jpg,240,159,Tulip,9,4,237,52
14070457521_8eb41f65fa.jpg,500,281,Dandelion,233,20,313,116
14070457521_8eb41f65fa.jpg,500,281,Dandelion,169,162,267,243
14070457521_8eb41f65fa.jpg,500,281,Dandelion,277,107,367,235
14070463051_86ab57ab36.jpg,500,281,Dandelion,303,39,390,198
14070463051_86ab57ab36.jpg,500,281,Dandelion,218,115,262,192
14071516088_b526946e17_n.jpg,320,212,Tulip,257,154,318,204
14071516088_b526946e17_n.jpg,320,212,Tulip,161,154,249,183
14073608876_49db8ac97d_n.jpg,320,213,Tulip,8,96,320,213
14073784469_ffb12f3387_n.jpg,320,240,Daisy,58,12,298,234
14074147406_7ab87aec79_n.jpg,320,213,Tulip,153,52,245,174
14074147406_7ab87aec79_n.jpg,320,213,Tulip,76,86,152,196
14074147406_7ab87aec79_n.jpg,320,213,Tulip,18,2,140,98
14074147406_7ab87aec79_n.jpg,320,213,Tulip,141,7,268,67
14076873230_d0bd53b220.jpg,500,334,Dandelion,7,5,445,334
14078067843_3573fcfc85_n.jpg,320,213,Tulip,118,152,171,210
14078067843_3573fcfc85_n.jpg,320,213,Tulip,18,96,61,160
14078067843_3573fcfc85_n.jpg,320,213,Tulip,41,157,108,204
14078067843_3573fcfc85_n.jpg,320,213,Tulip,222,105,317,210
14078067843_3573fcfc85_n.jpg,320,213,Tulip,123,66,259,128
14078067843_3573fcfc85_n.jpg,320,213,Tulip,245,47,314,101
14078067843_3573fcfc85_n.jpg,320,213,Tulip,16,27,107,99
14078067843_3573fcfc85_n.jpg,320,213,Tulip,97,24,237,73
14078067903_92f5eb27ff.jpg,500,333,Tulip,128,101,410,333
14078067903_92f5eb27ff.jpg,500,333,Tulip,339,10,481,154
14084211971_0f921f11fe_n.jpg,320,226,Tulip,4,4,314,226
14084345111_8a4cb05a31.jpg,500,309,Dandelion,216,78,477,296
14084749296_6143c74c72_m.jpg,240,221,Tulip,115,81,149,135
14084749296_6143c74c72_m.jpg,240,221,Tulip,50,90,86,138
14084749296_6143c74c72_m.jpg,240,221,Tulip,18,153,45,185
14084749296_6143c74c72_m.jpg,240,221,Tulip,141,119,190,161
14085038920_2ee4ce8a8d.jpg,500,334,Dandelion,28,37,461,334
14087326141_1906d5a373_n.jpg,320,213,Tulip,43,22,168,213
14087326141_1906d5a373_n.jpg,320,213,Tulip,237,11,320,130
14087326141_1906d5a373_n.jpg,320,213,Tulip,192,95,289,213
14087361621_9fefb8dbef.jpg,500,333,Tulip,1,54,500,188
14087361621_9fefb8dbef.jpg,500,333,Tulip,11,199,492,327
14087425312_2b5846b570_n.jpg,320,213,Tulip,123,151,202,198
14087425312_2b5846b570_n.jpg,320,213,Tulip,241,141,320,213
14087425312_2b5846b570_n.jpg,320,213,Tulip,208,154,243,207
14087425312_2b5846b570_n.jpg,320,213,Tulip,1,142,103,208
14087439392_969444f56e.jpg,500,333,Tulip,175,91,373,305
14087439392_969444f56e.jpg,500,333,Tulip,13,101,166,333
14087439392_969444f56e.jpg,500,333,Tulip,283,46,460,152
14087439392_969444f56e.jpg,500,333,Tulip,403,142,494,320
14087792403_f34f37ba3b_m.jpg,239,240,Tulip,64,27,193,170
14087792403_f34f37ba3b_m.jpg,239,240,Tulip,188,61,236,148
14087792403_f34f37ba3b_m.jpg,239,240,Tulip,161,187,239,240
14087892193_653a3ac7ca_n.jpg,320,213,Tulip,47,28,178,149
14087892193_653a3ac7ca_n.jpg,320,213,Tulip,174,48,248,139
14087947408_9779257411_n.jpg,320,277,Daisy,24,33,270,267
14087947408_9779257411_n.jpg,320,277,Daisy,4,71,49,260
14088017343_dd158d2eb5.jpg,500,333,Tulip,1,22,466,333
14088053307_1a13a0bf91_n.jpg,320,240,Daisy,35,56,87,127
14088053307_1a13a0bf91_n.jpg,320,240,Daisy,98,37,208,115
14088053307_1a13a0bf91_n.jpg,320,240,Daisy,215,50,305,152
14090534565_5857ce4b7c_n.jpg,320,213,Tulip,157,41,235,147
14090534565_5857ce4b7c_n.jpg,320,213,Tulip,35,39,120,111
14090534565_5857ce4b7c_n.jpg,320,213,Tulip,123,71,173,164
14090534565_5857ce4b7c_n.jpg,320,213,Tulip,224,45,314,154
14090546015_504c8becd1.jpg,500,333,Tulip,13,227,500,333
140930f7fc0bb91f4ba945db865415e60.jpg,451,600,Hibiscus,1,92,339,344
140930f7fc0bb91f4ba945db865415e60.jpg,451,600,Hibiscus,267,456,451,600
14093565032_a8f1e349d1.jpg,500,333,Tulip,92,42,196,161
14093565032_a8f1e349d1.jpg,500,333,Tulip,115,171,229,333
14093565032_a8f1e349d1.jpg,500,333,Tulip,230,203,326,333
14093565032_a8f1e349d1.jpg,500,333,Tulip,311,133,489,333
14093565032_a8f1e349d1.jpg,500,333,Tulip,1,191,64,325
14093744313_b66bc95072.jpg,500,281,Dandelion,83,39,292,220
14093884601_c87b5cd663_n.jpg,320,213,Tulip,148,55,202,113
14093884601_c87b5cd663_n.jpg,320,213,Tulip,66,78,141,143
14093884601_c87b5cd663_n.jpg,320,213,Tulip,135,121,214,201
14093884601_c87b5cd663_n.jpg,320,213,Tulip,82,159,133,209
14093907931_dd8f642574.jpg,500,333,Tulip,181,105,352,314
14093907931_dd8f642574.jpg,500,333,Tulip,352,1,496,122
14093907931_dd8f642574.jpg,500,333,Tulip,1,220,138,333
14094114202_4c1d7f1116.jpg,500,333,Tulip,5,33,500,331
14094146241_0b9fa7b3e0.jpg,500,333,Tulip,143,101,277,278
14094146241_0b9fa7b3e0.jpg,500,333,Tulip,390,59,500,273
14094146241_0b9fa7b3e0.jpg,500,333,Tulip,184,7,383,225
14094146241_0b9fa7b3e0.jpg,500,333,Tulip,264,222,406,333
14094146241_0b9fa7b3e0.jpg,500,333,Tulip,1,3,94,107
14094146241_0b9fa7b3e0.jpg,500,333,Tulip,5,59,138,333
14097111174_87a2e7e0c7_n.jpg,320,213,Tulip,48,78,140,192
14097111174_87a2e7e0c7_n.jpg,320,213,Tulip,85,1,265,111
14097111174_87a2e7e0c7_n.jpg,320,213,Tulip,153,108,320,213
14097111174_87a2e7e0c7_n.jpg,320,213,Tulip,280,52,315,109
14097111174_87a2e7e0c7_n.jpg,320,213,Tulip,1,155,41,213
14097366955_84ef6369f2.jpg,500,333,Tulip,3,1,500,333
14097676864_4ca8e8b20d_n.jpg,320,213,Tulip,91,1,182,92
14097676864_4ca8e8b20d_n.jpg,320,213,Tulip,121,109,229,213
14097676864_4ca8e8b20d_n.jpg,320,213,Tulip,187,65,236,146
14097676864_4ca8e8b20d_n.jpg,320,213,Tulip,253,1,320,58
14097745904_436c4ba1b4_n.jpg,320,213,Tulip,8,20,320,213
14099204939_60e6ffa4c3_n.jpg,320,212,Tulip,99,111,202,178
14099204939_60e6ffa4c3_n.jpg,320,212,Tulip,147,10,320,118
14103897845_7986002615.jpg,500,335,Tulip,7,138,494,326
14107161906_5737e0e4ec.jpg,500,313,Rose,179,100,311,234
14110615113_bd7b3fcb84.jpg,500,333,Tulip,15,22,447,332
14110616533_e04775e7b1.jpg,500,333,Tulip,1,1,500,333
14114116486_0bb6649bc1_m.jpg,159,240,Daisy,2,96,49,139
14114116486_0bb6649bc1_m.jpg,159,240,Daisy,45,148,95,188
14114116486_0bb6649bc1_m.jpg,159,240,Daisy,117,64,157,116
14116826873_d4bab623bf_n.jpg,320,213,Tulip,137,73,199,182
14122029097_3e3285ca5c_n.jpg,320,213,Tulip,76,93,165,188
14122029097_3e3285ca5c_n.jpg,320,213,Tulip,193,66,274,158
14122029097_3e3285ca5c_n.jpg,320,213,Tulip,28,86,80,159
14124669683_7fb74f20c3.jpg,500,333,Tulip,15,3,455,333
14126515096_1134fae695.jpg,500,333,Dandelion,3,5,411,331
14127110749_624f5bfde6_n.jpg,240,173,Rose,23,9,107,110
14127110749_624f5bfde6_n.jpg,240,173,Rose,140,16,218,92
14127532150_112823a8f6.jpg,500,331,Tulip,1,1,319,331
14127532150_112823a8f6.jpg,500,331,Tulip,347,4,498,94
14128835667_b6a916222c.jpg,500,295,Dandelion,211,99,332,178
14128839257_23def53028.jpg,500,266,Dandelion,230,137,318,190
1413979148_b40d63db90_m.jpg,240,239,Dandelion,28,35,217,175
14145188939_b4de638bd3_n.jpg,320,220,Rose,86,9,253,198
14147016029_8d3cf2414e.jpg,500,335,Daisy,7,192,118,328
14147016029_8d3cf2414e.jpg,500,335,Daisy,45,87,169,194
14147016029_8d3cf2414e.jpg,500,335,Daisy,179,51,235,109
14147016029_8d3cf2414e.jpg,500,335,Daisy,215,6,390,57
14147016029_8d3cf2414e.jpg,500,335,Daisy,175,111,375,335
14147016029_8d3cf2414e.jpg,500,335,Daisy,294,70,437,138
14149603605_eedfe9678c_n.jpg,320,213,Tulip,171,120,221,177
14149603605_eedfe9678c_n.jpg,320,213,Tulip,60,99,99,136
14149603605_eedfe9678c_n.jpg,320,213,Tulip,1,149,30,201
14149603605_eedfe9678c_n.jpg,320,213,Tulip,34,145,67,182
14149603605_eedfe9678c_n.jpg,320,213,Tulip,9,80,46,135
14149603605_eedfe9678c_n.jpg,320,213,Tulip,47,67,112,91
14149603605_eedfe9678c_n.jpg,320,213,Tulip,207,109,307,199
14149603605_eedfe9678c_n.jpg,320,213,Tulip,241,40,304,107
14149603605_eedfe9678c_n.jpg,320,213,Tulip,107,32,133,64
14154164774_3b39d36778.jpg,500,333,Rose,232,8,286,95
14154164774_3b39d36778.jpg,500,333,Rose,288,33,337,93
14154164774_3b39d36778.jpg,500,333,Rose,379,207,471,305
14154164774_3b39d36778.jpg,500,333,Rose,198,129,298,241
14154164774_3b39d36778.jpg,500,333,Rose,335,103,443,225
14154164774_3b39d36778.jpg,500,333,Rose,1,135,67,197
14154164774_3b39d36778.jpg,500,333,Rose,35,82,90,144
14154164774_3b39d36778.jpg,500,333,Rose,160,20,228,80
14154164774_3b39d36778.jpg,500,333,Rose,111,76,209,165
14154164774_3b39d36778.jpg,500,333,Rose,90,31,154,71
14154164774_3b39d36778.jpg,500,333,Rose,120,233,181,286
14163875973_467224aaf5_m.jpg,159,240,Daisy,9,40,73,96
14163875973_467224aaf5_m.jpg,159,240,Daisy,92,70,157,139
14163875973_467224aaf5_m.jpg,159,240,Daisy,46,101,89,146
14163875973_467224aaf5_m.jpg,159,240,Daisy,59,146,142,235
14164392167_650946a169_n.jpg,320,213,Dandelion,80,45,237,177
14166797345_d2ab9da518.jpg,500,331,Rose,39,117,150,217
14166797345_d2ab9da518.jpg,500,331,Rose,222,87,354,192
14166797345_d2ab9da518.jpg,500,331,Rose,188,30,322,83
14166797345_d2ab9da518.jpg,500,331,Rose,271,192,426,321
14166797345_d2ab9da518.jpg,500,331,Rose,101,192,216,304
14166797345_d2ab9da518.jpg,500,331,Rose,364,147,449,217
14167534527_781ceb1b7a_n.jpg,320,240,Daisy,3,1,259,239
14167543177_cd36b54ac6_n.jpg,320,240,Daisy,3,1,317,238
14171673854_1208c19be3_m.jpg,240,240,Tulip,1,2,240,240
14171812905_8b81d50eb9_n.jpg,320,240,Dandelion,51,24,258,211
14172324538_2147808483_n.jpg,320,227,Rose,168,104,316,174
14172324538_2147808483_n.jpg,320,227,Rose,52,151,178,197
14176042519_5792b37555.jpg,500,314,Rose,77,18,286,195
14176042519_5792b37555.jpg,500,314,Rose,237,127,445,308
14185089716_2a48298d17.jpg,500,282,Dandelion,322,74,471,191
14199664556_188b37e51e.jpg,500,313,Dandelion,109,4,474,313
14200639491_2a4611916d_n.jpg,320,240,Dandelion,60,17,166,101
14200639491_2a4611916d_n.jpg,320,240,Dandelion,28,101,147,184
14200639491_2a4611916d_n.jpg,320,240,Dandelion,147,78,258,209
14200639491_2a4611916d_n.jpg,320,240,Dandelion,152,2,234,37
14200639491_2a4611916d_n.jpg,320,240,Dandelion,284,37,317,127
14202166370_e989588332.jpg,500,333,Dandelion,175,8,449,276
14211880544_5d1f9d5aa8_n.jpg,320,213,Dandelion,57,53,254,170
14219214466_3ca6104eae_m.jpg,180,240,Daisy,1,1,179,240
14221192676_eb8c89a7d6_n.jpg,320,240,Rose,12,97,64,145
14221192676_eb8c89a7d6_n.jpg,320,240,Rose,60,101,105,147
14221192676_eb8c89a7d6_n.jpg,320,240,Rose,129,106,192,159
14221192676_eb8c89a7d6_n.jpg,320,240,Rose,121,76,167,105
14221192676_eb8c89a7d6_n.jpg,320,240,Rose,201,105,257,162
14221192676_eb8c89a7d6_n.jpg,320,240,Rose,192,65,237,101
14221192676_eb8c89a7d6_n.jpg,320,240,Rose,243,80,308,149
14221192676_eb8c89a7d6_n.jpg,320,240,Rose,136,49,187,78
14221192676_eb8c89a7d6_n.jpg,320,240,Rose,255,51,305,77
14221192676_eb8c89a7d6_n.jpg,320,240,Rose,191,32,230,51
14221192676_eb8c89a7d6_n.jpg,320,240,Rose,5,63,67,89
14221192676_eb8c89a7d6_n.jpg,320,240,Rose,42,50,89,71
14221836990_90374e6b34.jpg,500,331,Daisy,39,147,124,211
14221836990_90374e6b34.jpg,500,331,Daisy,281,4,343,49
14221836990_90374e6b34.jpg,500,331,Daisy,401,75,458,121
14221836990_90374e6b34.jpg,500,331,Daisy,184,1,241,38
14221836990_90374e6b34.jpg,500,331,Daisy,58,19,101,58
14221836990_90374e6b34.jpg,500,331,Daisy,116,15,166,57
14221836990_90374e6b34.jpg,500,331,Daisy,415,11,443,47
14221836990_90374e6b34.jpg,500,331,Daisy,456,196,500,252
14221836990_90374e6b34.jpg,500,331,Daisy,405,128,445,177
14221836990_90374e6b34.jpg,500,331,Daisy,235,277,320,331
14221836990_90374e6b34.jpg,500,331,Daisy,473,151,500,194
14221836990_90374e6b34.jpg,500,331,Daisy,160,172,447,279
14221836990_90374e6b34.jpg,500,331,Daisy,26,200,154,300
14221848160_7f0a37c395.jpg,500,331,Daisy,3,136,481,331
14233348496_134e274d0b_n.jpg,240,159,Tulip,1,3,240,159
14233348826_89949b4784_n.jpg,240,159,Tulip,2,6,240,159
14235021006_dd001ea8ed_n.jpg,320,212,Tulip,136,154,251,212
14235021006_dd001ea8ed_n.jpg,320,212,Tulip,1,144,93,191
14235021006_dd001ea8ed_n.jpg,320,212,Tulip,98,130,149,163
14238880561_7181ccb9fb_n.jpg,240,159,Tulip,1,36,236,142
14238880681_2b86165b41_n.jpg,240,159,Tulip,13,26,42,68
14238880681_2b86165b41_n.jpg,240,159,Tulip,68,24,106,62
14238880681_2b86165b41_n.jpg,240,159,Tulip,115,31,161,63
14238880681_2b86165b41_n.jpg,240,159,Tulip,144,13,190,40
14238880681_2b86165b41_n.jpg,240,159,Tulip,179,89,214,137
14238880951_2f62f042be_n.jpg,240,159,Tulip,107,67,135,95
14238880951_2f62f042be_n.jpg,240,159,Tulip,54,49,84,116
14238880951_2f62f042be_n.jpg,240,159,Tulip,145,69,162,93
14238880951_2f62f042be_n.jpg,240,159,Tulip,164,85,191,124
14238880951_2f62f042be_n.jpg,240,159,Tulip,84,129,104,148
14238880951_2f62f042be_n.jpg,240,159,Tulip,165,33,183,44
14239946452_b0c8f018fe_n.jpg,240,159,Tulip,42,24,64,52
14239946452_b0c8f018fe_n.jpg,240,159,Tulip,55,68,72,89
14239946452_b0c8f018fe_n.jpg,240,159,Tulip,100,1,129,29
14239946452_b0c8f018fe_n.jpg,240,159,Tulip,97,67,140,139
14239946452_b0c8f018fe_n.jpg,240,159,Tulip,120,46,162,82
14239946452_b0c8f018fe_n.jpg,240,159,Tulip,206,100,229,137
14239946452_b0c8f018fe_n.jpg,240,159,Tulip,195,59,228,106
14241883744_ff69de8b7f_n.jpg,240,159,Tulip,166,49,212,75
14241883744_ff69de8b7f_n.jpg,240,159,Tulip,27,62,41,84
14241883744_ff69de8b7f_n.jpg,240,159,Tulip,22,103,38,120
14241883744_ff69de8b7f_n.jpg,240,159,Tulip,9,79,22,97
14241883744_ff69de8b7f_n.jpg,240,159,Tulip,56,53,120,96
14241883744_ff69de8b7f_n.jpg,240,159,Tulip,136,84,149,98
14245834619_153624f836.jpg,500,333,Daisy,199,127,292,218
14245834619_153624f836.jpg,500,333,Daisy,315,139,390,220
14245834619_153624f836.jpg,500,333,Daisy,196,278,297,333
14245834619_153624f836.jpg,500,333,Daisy,1,58,133,208
14245834619_153624f836.jpg,500,333,Daisy,33,220,128,333
14253178581_4dfcedb4d3_n.jpg,240,159,Tulip,1,53,186,98
14253178581_4dfcedb4d3_n.jpg,240,159,Tulip,1,95,240,159
14253178841_8a637b64f0_n.jpg,240,159,Tulip,1,2,240,159
14254329062_140c0f4f4f_n.jpg,240,159,Tulip,1,1,240,159
14254329512_8b4229b898_n.jpg,240,159,Tulip,1,4,234,156
14254839301_ffb19c6445_n.jpg,320,212,Tulip,3,117,226,180
14254839301_ffb19c6445_n.jpg,320,212,Tulip,74,67,291,110
14254839301_ffb19c6445_n.jpg,320,212,Tulip,218,130,270,197
14254839301_ffb19c6445_n.jpg,320,212,Tulip,130,182,231,212
14255917256_84c23c572b.jpg,500,312,Tulip,7,19,411,264
14255917256_84c23c572b.jpg,500,312,Tulip,267,160,466,312
14255917256_84c23c572b.jpg,500,312,Tulip,381,89,500,196
14264136211_9531fbc144.jpg,500,281,Daisy,201,103,292,181
1426682852_e62169221f_m.jpg,189,240,Dandelion,35,42,166,167
14267691818_301aceda07.jpg,500,333,Rose,192,112,390,318
14267691818_301aceda07.jpg,500,333,Rose,369,12,500,203
14267691818_301aceda07.jpg,500,333,Rose,224,5,371,82
14272874304_47c0a46f5a.jpg,500,335,Daisy,15,108,252,321
14272874304_47c0a46f5a.jpg,500,335,Daisy,201,40,456,236
14278605962_d3cce5522f.jpg,500,335,Dandelion,1,1,500,335
14292205986_da230467ef.jpg,500,301,Dandelion,173,49,418,251
14306875733_61d71c64c0_n.jpg,320,240,Dandelion,92,89,190,190
14306875733_61d71c64c0_n.jpg,320,240,Dandelion,253,168,287,214
14307766919_fac3c37a6b_m.jpg,158,240,Daisy,36,55,119,152
14307766919_fac3c37a6b_m.jpg,158,240,Daisy,107,47,155,124
14312910041_b747240d56_n.jpg,320,240,Rose,111,196,161,236
14312910041_b747240d56_n.jpg,320,240,Rose,157,137,320,240
14312910041_b747240d56_n.jpg,320,240,Rose,1,136,62,237
14312910041_b747240d56_n.jpg,320,240,Rose,59,86,103,181
14313509432_6f2343d6c8_m.jpg,193,240,Dandelion,19,37,185,171
14330343061_99478302d4_m.jpg,200,240,Daisy,59,168,129,238
14330343061_99478302d4_m.jpg,200,240,Daisy,87,23,173,74
14330343061_99478302d4_m.jpg,200,240,Daisy,29,63,122,131
14330343061_99478302d4_m.jpg,200,240,Daisy,1,60,37,140
14330343061_99478302d4_m.jpg,200,240,Daisy,10,126,73,205
14332947164_9b13513c71_m.jpg,231,240,Daisy,12,42,68,92
14332947164_9b13513c71_m.jpg,231,240,Daisy,74,110,146,161
14332947164_9b13513c71_m.jpg,231,240,Daisy,146,73,209,112
14332947164_9b13513c71_m.jpg,231,240,Daisy,155,35,224,77
14332947164_9b13513c71_m.jpg,231,240,Daisy,143,15,203,41
14333681205_a07c9f1752_m.jpg,187,240,Daisy,2,3,76,73
14333681205_a07c9f1752_m.jpg,187,240,Daisy,77,20,156,92
14333681205_a07c9f1752_m.jpg,187,240,Daisy,51,103,165,218
14333681205_a07c9f1752_m.jpg,187,240,Daisy,26,165,89,229
14333681205_a07c9f1752_m.jpg,187,240,Daisy,151,89,185,165
14333681205_a07c9f1752_m.jpg,187,240,Daisy,157,183,186,239
14335561523_f847f2f4f1.jpg,500,260,Dandelion,196,44,320,138
14350958832_29bdd3a254.jpg,500,333,Daisy,243,116,390,225
14350958832_29bdd3a254.jpg,500,333,Daisy,96,186,258,286
14350958832_29bdd3a254.jpg,500,333,Daisy,96,93,222,141
14350958832_29bdd3a254.jpg,500,333,Daisy,24,142,147,220
14350958832_29bdd3a254.jpg,500,333,Daisy,379,101,486,205
14350958832_29bdd3a254.jpg,500,333,Daisy,341,190,447,269
14350958832_29bdd3a254.jpg,500,333,Daisy,73,37,320,112
14354051035_1037b30421_n.jpg,320,240,Daisy,2,3,313,240
14362539701_cf19e588ca.jpg,500,333,Dandelion,316,61,394,101
14362539701_cf19e588ca.jpg,500,333,Dandelion,107,250,173,291
14368895004_c486a29c1e_n.jpg,320,240,Dandelion,28,44,222,199
14368895004_c486a29c1e_n.jpg,320,240,Dandelion,235,157,320,240
14368895004_c486a29c1e_n.jpg,320,240,Dandelion,179,13,314,122
14372713423_61e2daae88.jpg,500,333,Daisy,3,3,493,333
14373114081_7922bcf765_n.jpg,320,212,Dandelion,171,53,226,104
14375349004_68d893254a_n.jpg,320,240,Dandelion,12,21,246,201
14376454225_a1de336c5b.jpg,500,332,Dandelion,296,72,371,129
14376454225_a1de336c5b.jpg,500,332,Dandelion,347,131,411,183
14381787252_e8e12e277a_n.jpg,320,229,Rose,8,63,89,148
14381787252_e8e12e277a_n.jpg,320,229,Rose,171,63,248,140
14381787252_e8e12e277a_n.jpg,320,229,Rose,234,47,303,119
14381787252_e8e12e277a_n.jpg,320,229,Rose,73,93,179,191
14381787252_e8e12e277a_n.jpg,320,229,Rose,193,144,299,216
14396023703_11c5dd35a9.jpg,500,333,Dandelion,79,12,405,280
14399435971_ea5868c792.jpg,500,281,Daisy,207,128,405,248
14399435971_ea5868c792.jpg,500,281,Daisy,318,32,479,124
14399435971_ea5868c792.jpg,500,281,Daisy,366,152,498,258
14402451388_56545a374a_n.jpg,320,213,Daisy,101,122,199,208
14402451388_56545a374a_n.jpg,320,213,Daisy,116,40,212,146
14402451388_56545a374a_n.jpg,320,213,Daisy,3,128,49,213
14404468648_37903d7025_m.jpg,240,227,Dandelion,110,47,204,113
14404468648_37903d7025_m.jpg,240,227,Dandelion,95,113,131,160
14404468648_37903d7025_m.jpg,240,227,Dandelion,60,156,86,189
14406317221_1f2be67201_n.jpg,240,158,Rose,73,25,229,152
14406317221_1f2be67201_n.jpg,240,158,Rose,1,48,113,158
144076848_57e1d662e3_m.jpg,199,240,Daisy,3,109,62,181
144076848_57e1d662e3_m.jpg,199,240,Daisy,4,180,67,235
144076848_57e1d662e3_m.jpg,199,240,Daisy,96,38,165,107
144076848_57e1d662e3_m.jpg,199,240,Daisy,60,84,118,149
144076848_57e1d662e3_m.jpg,199,240,Daisy,83,135,135,198
144076848_57e1d662e3_m.jpg,199,240,Daisy,130,109,197,189
14408977935_a397e796b8_m.jpg,180,240,Rose,48,70,158,192
14408977935_a397e796b8_m.jpg,180,240,Rose,3,174,46,210
14408977935_a397e796b8_m.jpg,180,240,Rose,100,36,134,69
14408977935_a397e796b8_m.jpg,180,240,Rose,23,87,54,111
14408977935_a397e796b8_m.jpg,180,240,Rose,16,147,47,160
14408977935_a397e796b8_m.jpg,180,240,Rose,72,44,99,67
14408977935_a397e796b8_m.jpg,180,240,Rose,3,62,23,84
14408977935_a397e796b8_m.jpg,180,240,Rose,44,36,66,56
14408977935_a397e796b8_m.jpg,180,240,Rose,1,114,28,141
14408977935_a397e796b8_m.jpg,180,240,Rose,93,1,142,18
14408977935_a397e796b8_m.jpg,180,240,Rose,52,1,93,25
144099102_bf63a41e4f_n.jpg,320,240,Daisy,17,139,48,174
144099102_bf63a41e4f_n.jpg,320,240,Daisy,84,101,126,145
144099102_bf63a41e4f_n.jpg,320,240,Daisy,135,90,207,138
144099102_bf63a41e4f_n.jpg,320,240,Daisy,224,58,261,84
144099102_bf63a41e4f_n.jpg,320,240,Daisy,76,164,123,201
144099102_bf63a41e4f_n.jpg,320,240,Daisy,229,181,307,239
144099102_bf63a41e4f_n.jpg,320,240,Daisy,129,145,207,240
144099102_bf63a41e4f_n.jpg,320,240,Daisy,210,142,242,182
144099102_bf63a41e4f_n.jpg,320,240,Daisy,237,93,304,137
144099102_bf63a41e4f_n.jpg,320,240,Daisy,204,78,222,113
144099102_bf63a41e4f_n.jpg,320,240,Daisy,146,61,182,76
14414100710_753a36fce9.jpg,500,333,Rose,3,8,500,327
14414117598_cf70df30de.jpg,500,333,Rose,103,12,500,324
14414123198_24606fb32d.jpg,500,333,Rose,1,3,461,329
1441939151_b271408c8d_n.jpg,320,213,Daisy,105,38,202,154
1441939151_b271408c8d_n.jpg,320,213,Daisy,210,159,281,213
14421389519_d5fd353eb4.jpg,500,333,Daisy,15,76,486,333
14421389519_d5fd353eb4.jpg,500,333,Daisy,116,1,498,125
1443259657_2704fab26e_n.jpg,320,229,Dandelion,116,73,204,160
14439618952_470224b89b_n.jpg,320,228,Dandelion,201,130,267,195
14455605089_8bbfb41cd7_n.jpg,320,213,Dandelion,30,14,262,180
14457225751_645a3784fd_n.jpg,320,213,Dandelion,78,108,137,141
144603918_b9de002f60_m.jpg,212,240,Daisy,34,49,177,216
14460517566_783dbf23b8_n.jpg,240,159,Rose,77,38,154,111
14469481104_d0e29f7ffd.jpg,500,333,Dandelion,369,214,411,256
14469481104_d0e29f7ffd.jpg,500,333,Dandelion,30,212,79,252
14469481104_d0e29f7ffd.jpg,500,333,Dandelion,130,148,171,182
14469481104_d0e29f7ffd.jpg,500,333,Dandelion,300,224,343,269
14469481104_d0e29f7ffd.jpg,500,333,Dandelion,199,214,239,242
14469481104_d0e29f7ffd.jpg,500,333,Dandelion,226,178,250,199
14469481104_d0e29f7ffd.jpg,500,333,Dandelion,428,148,460,186
14469481104_d0e29f7ffd.jpg,500,333,Dandelion,1,124,35,161
14469481104_d0e29f7ffd.jpg,500,333,Dandelion,241,248,286,299
14469481104_d0e29f7ffd.jpg,500,333,Dandelion,433,271,494,329
14471433500_cdaa22e3ea_m.jpg,240,240,Daisy,30,165,102,240
14471433500_cdaa22e3ea_m.jpg,240,240,Daisy,3,57,57,172
14471433500_cdaa22e3ea_m.jpg,240,240,Daisy,65,101,149,177
14471433500_cdaa22e3ea_m.jpg,240,240,Daisy,130,157,218,224
14471433500_cdaa22e3ea_m.jpg,240,240,Daisy,6,7,115,46
14471433500_cdaa22e3ea_m.jpg,240,240,Daisy,69,57,132,92
14471433500_cdaa22e3ea_m.jpg,240,240,Daisy,125,8,204,117
14471433500_cdaa22e3ea_m.jpg,240,240,Daisy,174,7,236,54
14471433500_cdaa22e3ea_m.jpg,240,240,Daisy,195,54,237,128
14471433500_cdaa22e3ea_m.jpg,240,240,Daisy,207,173,237,233
